lead_id,first_name,last_name,company,email,phone,status,lead_source,lead_owner_id,lead_created_date,converted_account_id,converted_contact_id,converted_opportunity_id,owner_name,owner_title,owner_role,owner_department,owner_is_active,owner_hire_date,task_count,open_task_count,closed_task_count,high_priority_task_count,last_task_created_date,last_task_activity_date,lead_age_days,lead_is_converted
00QmFCgMEgbksmcgMG,Haruto,Davis,Northstar Software,haruto.davis.1049@lead.example,+1-555-823-3671,Open,Outbound,005rwMLn2o5Z0bgUFZ,2022-04-12,001wWKCGhjmdZ3FFDr,003ubThdLB3jKA1Z7L,006Tvbax0YHOnMMxHB,Haruto Sanchez,Account Executive,AE,Sales,True,2022-06-24,5,1,4,2,2025-11-03,2025-11-25,1359,True
00QiLG7uiBGsm3Wpdq,Akira,Thompson,Harbor Software,akira.thompson.1050@lead.example,+1-555-493-5786,Qualified,Trade Show,005CyM4CU7TgZ0ieQC,2024-06-07,001su5z9mFP40C5cWY,003cTPbyY4Gg646i8H,006lxuOSQAs2V6vlkm,Haruto Edwards,Business Development Representative,BDR,Sales,True,2022-01-03,1,1,0,1,2025-07-05,2025-07-06,572,True
00Q1PAg6vBTJ75t0Gb,Andre,Miller,Cobalt Media,andre.miller.1051@lead.example,+1-555-578-5393,Open,Outbound,005EF1FFbGvvXzIjDl,2025-07-30,001lEN2hOAUp9YJ639,003YecYRtZ3KeLP2hk,006LzzoROCdMaZpVUf,Tariq Moore,Sales Development Representative,SDR,Sales,True,2023-01-30,7,4,3,3,2025-08-25,2025-09-12,154,True
00QtOK9cyb0zHtO5De,Maya,Mitchell,Pinnacle Technologies,maya.mitchell.1052@lead.example,+1-555-466-1109,Open,Partner Referral,005H18uJWTVdyNheWe,2022-10-25,,,,Kavya Banerjee,Business Development Representative,BDR,Sales,True,2025-09-07,10,4,6,1,2025-10-15,2025-10-16,1163,False
00QDYhTGXd2pmshCBz,Omar,Hernandez,Vertex Health,omar.hernandez.1053@lead.example,+1-555-219-4945,Nurturing,Inbound,005SotgxabsZFoiinJ,2024-11-13,,,,Kai Patel,Business Development Representative,BDR,Sales,True,2024-09-03,2,1,1,0,2023-08-03,2023-08-14,413,False
00QYkglxejOUCcjUkE,DeShawn,Baker,Cobalt Consulting,deshawn.baker.1054@lead.example,+1-555-454-4127,Working,Inbound,005DJJzk8TFPHjwamm,2025-03-28,,,,Riley Washington,Business Development Representative,BDR,Sales,True,2021-10-18,2,2,0,1,2023-02-01,2023-02-03,278,False
00QqksuWCfzABewdjg,Camila,Sanchez,Nimbus Health,camila.sanchez.1055@lead.example,+1-555-258-2845,Working,Trade Show,0053QDpe3Xj7Gt2h2H,2025-04-28,,,,Priya Clark,Business Development Representative,BDR,Sales,True,2024-08-19,2,2,0,1,2024-05-02,2024-05-12,247,False
00QmM9oHzwHWshXoLk,Ximena,Ibrahim,Oakridge Labs,ximena.ibrahim.1056@lead.example,+1-555-789-2314,Nurturing,Trade Show,00566La41L76C1ZyfL,2022-01-02,,,,Yara Alvarez,Sales Development Representative,SDR,Sales,True,2022-01-12,6,3,3,2,2025-01-27,2025-02-20,1459,False
00Qi05nG92LNoKZvtU,Aaliyah,Moore,Stratus Services,aaliyah.moore.1057@lead.example,+1-555-445-7138,Open,Web,005oy1dBH72KcdA9bM,2025-12-15,001uuhA33i7uMSotkp,003dZkxuBIlznQlI74,0065zKfCqHSvbhsw6J,Akira Brown,Sales Development Representative,SDR,Sales,True,2022-05-15,2,1,1,1,2025-11-04,2025-11-14,16,True
00QXO5cVsNcQkxRfLP,Taylor,Clark,BlueSky Labs,taylor.clark.1058@lead.example,+1-555-467-2828,Open,Trade Show,005hrcAAsV0H3bsIeE,2024-09-19,,,,Omar Gonzalez,Sales Development Representative,SDR,Sales,True,2024-12-12,6,3,3,2,2025-10-05,2025-10-24,468,False
00QlVZex7oTkddIQtR,Miguel,Davis,Redwood Consulting,miguel.davis.1059@lead.example,+1-555-875-6384,Open,Event,005C9ZE4d3Sx2TUFjd,2024-06-08,,,,Elias Perez,Account Executive,AE,Sales,True,2026-03-09,3,2,1,0,2025-11-02,2025-11-05,571,False
00QSP42q5QySJrSfqR,Aaliyah,Green,Clearwater Services,aaliyah.green.1060@lead.example,+1-555-582-6979,Nurturing,Inbound,005dEsDKcaedNVmJU3,2023-02-09,,,,Kai Ibrahim,Sales Development Representative,SDR,Sales,True,2022-03-15,3,2,1,0,2025-03-28,2025-04-12,1056,False
00Q4vdXnQvMuSSgC0z,Leila,Walker,Stratus Technologies,leila.walker.1061@lead.example,+1-555-219-2989,Open,Partner Referral,005Rxy2aV7ygR0ASuT,2024-03-13,001HsBMiyDaU4eNNcH,003bVI0lzgDeLF81VQ,0065oj0Gs5HB91iE1y,Camila Baker,Business Development Representative,BDR,Sales,True,2021-07-14,5,2,3,4,2025-06-18,2025-07-16,658,True
00QwPx1CTPDz6cIdrU,Riley,Baker,Cobalt Services,riley.baker.1062@lead.example,+1-555-744-6513,Qualified,Inbound,005mzHykyCWibqXEgp,2022-12-18,,,,Imani Washington,Business Development Representative,BDR,Sales,True,2024-04-26,6,3,3,2,2025-09-28,2025-10-17,1109,False
00Q7InAvTCj9wbJ30q,DeShawn,Hall,Lighthouse Media,deshawn.hall.1063@lead.example,+1-555-321-4147,Open,Event,005lwhmSG1MSOXLTAt,2024-03-18,,,,Gabriel Wong,Sales Development Representative,SDR,Sales,True,2023-03-28,1,0,1,1,2022-05-22,2022-05-28,653,False
00Q631gKtP5km1fxz2,Elias,Hernandez,Northstar Group,elias.hernandez.1064@lead.example,+1-555-700-7222,Working,Event,005tcchhnKXX6SYaxV,2023-11-16,001Lxl83TcLo1MkBAw,003wrBiJoZ4khwiIDF,006bBrK2a7frWtayxK,Akira Green,Sales Development Representative,SDR,Sales,True,2022-06-04,1,0,1,1,2024-11-14,2024-12-04,776,True
00QaLTLWFdEU2xHref,Haruto,Garcia,Clearwater Labs,haruto.garcia.1065@lead.example,+1-555-927-6481,Nurturing,Outbound,00552has5XdvFlGgIo,2023-02-14,0017EOPrLSH0JUSkbA,003KYTLJc7CMwX0Y5h,006CpZi7PRZTyp9ZW5,Akira Gonzalez,Sales Development Representative,SDR,Sales,True,2021-08-19,4,3,1,1,2025-10-08,2025-10-20,1051,True
00QfraiukUhCTZpk04,Jamal,Alvarez,Acme Media,jamal.alvarez.1066@lead.example,+1-555-139-6588,Working,Trade Show,005ZRAk3rxvD6mvf15,2023-01-21,,,,Adriana Walker,Business Development Representative,BDR,Sales,True,2024-08-16,1,0,1,0,2023-02-12,2023-02-16,1075,False
00QC67csfEOu1DTRY1,Saanvi,Edwards,Lighthouse Partners,saanvi.edwards.1067@lead.example,+1-555-990-5552,Working,Event,005RYrmmC3EMzwluqj,2025-10-07,001o3hOLFVKk7CD19f,003sPrO1FEgVvO345K,006AGlQNm38Dzljasa,DeShawn Anderson,Business Development Representative,BDR,Sales,True,2025-01-05,6,4,2,2,2025-10-20,2025-10-29,85,True
00QS4rwgYFSxY5vCJj,Jordan,Patel,Evergreen Partners,jordan.patel.1068@lead.example,+1-555-205-8648,Nurturing,Web,005eP2OT2tJzd6Dja9,2025-12-21,,,,Daniel Robinson,Business Development Representative,BDR,Sales,True,2023-11-23,4,1,3,1,2025-12-02,2025-12-15,10,False
00QYa33I1CRQASg0Ll,Tariq,Baker,Summit Group,tariq.baker.1069@lead.example,+1-555-904-9221,Qualified,Web,005PcnSwvycOiPT9zy,2022-11-29,,,,Tariq Wong,Sales Development Representative,SDR,Sales,True,2023-08-08,4,4,0,1,2026-01-29,2026-01-30,1128,False
00QyK0zdwnoAKKYh44,Malik,Abebe,Vertex Technologies,malik.abebe.1070@lead.example,+1-555-625-6103,Working,Partner Referral,005aV0dZauGUbUqQX9,2024-02-27,,,,Leila Gonzalez,Sales Development Representative,SDR,Sales,True,2025-05-17,4,0,4,3,2025-03-27,2025-04-06,673,False
00Q4w6SMOs4MORkF5R,Taylor,Wong,BlueSky Services,taylor.wong.1071@lead.example,+1-555-176-5264,Nurturing,Outbound,005CyM4CU7TgZ0ieQC,2023-01-05,001igts7YGfnqpS4w6,003xvBGYRAeJ0diJqc,006jPXF9uF7upFjrg2,Haruto Edwards,Business Development Representative,BDR,Sales,True,2022-01-03,5,4,1,4,2026-01-08,2026-01-28,1091,True
00Q5ktAYQ8cMYDaWdH,Kavya,Robinson,Stratus Energy,kavya.robinson.1072@lead.example,+1-555-445-7863,Working,Outbound,005eDoAsKFf2bpyVk2,2022-01-22,,,,Jordan Rodriguez,Business Development Representative,BDR,Sales,True,2025-09-11,3,2,1,1,2023-12-11,2023-12-30,1439,False
00QNl5goBGnYJZGygM,Saanvi,Abebe,Cobalt Systems,saanvi.abebe.1073@lead.example,+1-555-896-2053,Qualified,Event,005hJPMnhQ0WRyZFX9,2025-10-23,001N8qSajVgvbPqkBa,003m91nsg8HIxkdiVK,006MZ6DYdWWOT1D4mn,Anika Brown,Business Development Representative,BDR,Sales,True,2023-12-15,2,1,1,0,2025-09-06,2025-09-30,69,True
00QrrjNFi83kQJvLIK,Priya,Ali,Redwood Systems,priya.ali.1074@lead.example,+1-555-205-8721,Nurturing,Web,005GITA8ZV1nYz3VcV,2022-06-12,,,,DeShawn Mitchell,Business Development Representative,BDR,Sales,True,2023-10-26,3,1,2,2,2025-03-18,2025-04-12,1298,False
00QyvjLVY69QxsUoQZ,Kai,Khan,BlueSky Media,kai.khan.1075@lead.example,+1-555-233-5949,Nurturing,Trade Show,005f9kyPUYR0yZXH7k,2024-10-04,001XZqUga8WTfGwEeO,0033lICSwQf7iaxBKC,006wwCv8VNlahN6Osu,Taylor Thomas,Sales Development Representative,SDR,Sales,True,2025-02-09,3,0,3,0,2024-12-09,2025-01-07,453,True
00QI44btod4eibY84g,Taylor,Wilson,Lighthouse Manufacturing,taylor.wilson.1076@lead.example,+1-555-811-4169,Nurturing,Web,005VLfsfX7zhRzFubF,2025-12-25,,,,Leila Lee,Sales Development Representative,SDR,Sales,True,2023-10-26,6,3,3,3,2025-12-30,2026-01-10,6,False
00Qo4dHj8vaYTKucje,Haruto,Washington,Stratus Financial,haruto.washington.1077@lead.example,+1-555-286-7862,Working,Partner Referral,005PkYO2xaCUvet6zY,2022-07-21,,,,DeShawn Williams,Sales Development Representative,SDR,Sales,True,2024-01-25,1,0,1,0,2023-09-16,2023-10-12,1259,False
00QQWiyiVm9KCdEe6w,Akira,Wilson,Acme Energy,akira.wilson.1078@lead.example,+1-555-573-2162,Qualified,Web,005w1rZfJkoRoaYcEo,2023-12-18,,,,Jada Green,Business Development Representative,BDR,Sales,True,2021-10-10,5,2,3,2,2023-09-24,2023-10-08,744,False
00Q566u2B7z1GQKVOp,Tariq,Edwards,Redwood Health,tariq.edwards.1079@lead.example,+1-555-364-6158,Nurturing,Trade Show,005bo0fFeWaVUqG2KV,2022-09-21,001JjJLLjJSAiReU3J,003LX1p29lLDFEbZeK,006AO8APd99KBlHr0i,Daniel Singh,Sales Development Representative,SDR,Sales,True,2023-12-03,1,0,1,0,2024-01-01,2024-01-11,1197,True
00QDdJ9HYByJIspfoU,Anika,Miller,Lighthouse Partners,anika.miller.1080@lead.example,+1-555-128-5552,Nurturing,Web,005CyM4CU7TgZ0ieQC,2025-07-17,0015dLRBeqhcWQH7jF,0035vNXX9hyqIWbjUv,006eV0XQ27llnuIbWP,Haruto Edwards,Business Development Representative,BDR,Sales,True,2022-01-03,6,2,4,1,2025-06-09,2025-06-11,167,True
00QhwRCKSYoChTgezK,Daniel,Lee,Redwood Foods,daniel.lee.1081@lead.example,+1-555-440-4923,Working,Outbound,005yopVEVGjrYSQu2q,2025-07-21,,,,Priya Anderson,Sales Development Representative,SDR,Sales,True,2022-11-07,4,2,2,2,2025-08-08,2025-08-31,163,False
00Qykawy4rDpwBeBTw,Jordan,Sanchez,Nimbus Partners,jordan.sanchez.1082@lead.example,+1-555-140-5239,Working,Web,005dEsDKcaedNVmJU3,2025-08-14,001VaD0SYzd5gKpCrN,003byMpTyRLHyr1aKu,006UoadKNVlkKGgLHH,Kai Ibrahim,Sales Development Representative,SDR,Sales,True,2022-03-15,2,0,2,1,2024-08-07,2024-08-24,139,True
00QRZ00AZPBM6UEzyY,Casey,Wong,Clearwater Media,casey.wong.1083@lead.example,+1-555-161-2450,Nurturing,Web,005ZhFZ3TvVOVxKEgo,2025-10-03,,,,Keisha Singh,Sales Development Representative,SDR,Sales,True,2025-08-04,3,1,2,2,2025-10-09,2025-10-12,89,False
00QdKJxXjCkuwrlr63,Quinn,Singh,Stratus Labs,quinn.singh.1084@lead.example,+1-555-233-3685,Open,Event,005hrcAAsV0H3bsIeE,2025-04-24,,,,Omar Gonzalez,Sales Development Representative,SDR,Sales,True,2024-12-12,5,4,1,3,2026-01-19,2026-01-24,251,False
00Qj5AECDvSRCw5ZR5,Ximena,Lee,BlueSky Retail,ximena.lee.1085@lead.example,+1-555-750-3561,Nurturing,Inbound,0058Bwr0RkCwwLehpc,2025-09-17,001eWy5hts5tpDi4DN,003XHEFA2BYDekj6b8,006rrhR1BnxJFAcUsi,Noah Singh,Business Development Representative,BDR,Sales,True,2024-09-02,7,5,2,2,2026-01-15,2026-01-21,105,True
00Q2pDCde16ScOPs7V,Jordan,Chen,Pinnacle Media,jordan.chen.1086@lead.example,+1-555-837-8823,Qualified,Trade Show,005UmJEIRnoljtUYmh,2024-12-15,001Q2sv87MxMhx8qwR,003jJEgyW9Kc58YXua,006L9RcC9ynz45xKDj,Amina Banerjee,Business Development Representative,BDR,Sales,True,2024-07-30,4,2,2,2,2024-09-14,2024-10-06,381,True
00Q1h1HVb5HgjD3DfD,Haruto,Jackson,Vertex Technologies,haruto.jackson.1087@lead.example,+1-555-626-9605,Qualified,Web,005N1Jj8umhbHxSPTH,2022-04-21,,,,Adriana Gupta,Sales Development Representative,SDR,Sales,True,2025-12-18,3,2,1,1,2025-07-08,2025-07-27,1350,False
00QOgCmXSrXiRWuDaN,Andre,Diaz,BlueSky Logistics,andre.diaz.1088@lead.example,+1-555-449-3045,Working,Inbound,005A7aBOiWo1s4A8VA,2022-01-21,001bZQldABriSSyvVj,003NXvX4NcRhh0l0HU,006C1KHucE2nfsGllL,Emerson Cruz,Business Development Representative,BDR,Sales,True,2021-12-22,4,2,2,1,2025-06-05,2025-06-11,1440,True
00Q0x4HRmhd2VcZDys,Daniel,Clark,Evergreen Systems,daniel.clark.1089@lead.example,+1-555-542-3940,Open,Partner Referral,005M5xWWu90p0JPGJQ,2025-06-30,001LUJRpFOasDErQq0,0035arTvpW1pWwPQyc,006vaZEutWl8k82UJK,Mei Patel,Business Development Representative,BDR,Sales,True,2025-02-14,4,2,2,2,2025-03-28,2025-04-04,184,True
00QXJgWztNvdE8ZwFP,Riley,Cruz,BlueSky Energy,riley.cruz.1090@lead.example,+1-555-208-5910,Qualified,Outbound,005tNEaaVidaDN1aY5,2022-03-26,001hxer1nFcTL6AeXL,003tQyopc1JInCiszw,006LHsD2W1UB6HFdh3,Taylor Cruz,Account Executive,AE,Sales,True,2021-11-30,3,2,1,1,2023-07-15,2023-07-28,1376,True
00QbDqYzMDjSrTj9EF,Andre,Anderson,Northstar Labs,andre.anderson.1091@lead.example,+1-555-536-4966,Nurturing,Partner Referral,005Sq8Z0wjCdFUQUHx,2024-08-28,,,,Taylor Nguyen,Sales Development Representative,SDR,Sales,True,2023-12-19,1,0,1,1,2023-06-24,2023-07-22,490,False
00QRIY7nikYYMQnhnx,Riley,Khan,Lighthouse Partners,riley.khan.1092@lead.example,+1-555-440-4804,Open,Inbound,005PuqoGxlvwVICWiV,2025-03-03,0017ww2bP59D594LOW,003ErqSUMrtuaj88m5,006UouzOTNLeZFXtvj,Amina Khan,Business Development Representative,BDR,Sales,True,2021-09-01,1,0,1,0,2024-06-06,2024-07-06,303,True
00Q04dTEb1RB1HIEyY,Omar,Diaz,Nimbus Services,omar.diaz.1093@lead.example,+1-555-918-6626,Nurturing,Web,005FA8TcXwRGIFLbcj,2024-02-18,,,,Jihoon Brown,Sales Development Representative,SDR,Sales,True,2023-02-13,2,1,1,1,2024-08-24,2024-08-26,682,False
00QzdlrIpMSKIK4hni,Jihoon,Cruz,BlueSky Manufacturing,jihoon.cruz.1094@lead.example,+1-555-467-4252,Open,Trade Show,005ZgXPYFXOBU7G1tp,2024-04-07,,,,Kavya Anderson,Business Development Representative,BDR,Sales,True,2024-05-08,6,4,2,2,2025-08-05,2025-08-28,633,False
00Q6O7PkTJLhhavzGo,Leila,Walker,Stratus Health,leila.walker.1095@lead.example,+1-555-970-4186,Working,Web,005aABhuRiSBg0srbz,2022-02-06,,,,Miguel Rodriguez,Sales Development Representative,SDR,Sales,True,2025-03-23,4,3,1,1,2025-01-09,2025-02-04,1424,False
00QgvLAD9Ynkr9UXWH,Leila,Williams,Pinnacle Retail,leila.williams.1096@lead.example,+1-555-796-1777,Qualified,Event,005mbGysH2pp4xju3N,2024-11-15,001eV2v3A0HQr2s1ps,003tbsiP951Y9Gs60u,0069CfKjlfu4H3UgMQ,Liam Patel,Sales Development Representative,SDR,Sales,True,2023-10-27,1,1,0,0,2024-06-18,2024-07-09,411,True
00QExumbjyJ3pZz0A6,Imani,Khan,BlueSky Manufacturing,imani.khan.1097@lead.example,+1-555-712-1670,Working,Trade Show,005zWOoMnQrwuxqr1I,2022-12-22,001LpGw2SoE2hpCyp0,003TTxFTE5d0gBKVZ2,006PQ8kFSlo8576AXD,Elias Smith,Sales Development Representative,SDR,Sales,True,2022-09-16,3,1,2,0,2025-09-20,2025-09-22,1105,True
00Q29ErXJNJdAMaVd7,Kavya,Sanchez,Pinnacle Consulting,kavya.sanchez.1098@lead.example,+1-555-786-3779,Open,Inbound,005RNwgHWbHSrrlfhq,2024-06-09,001wGWAF3mjwCnclca,003adWArbAitKy8vKQ,0061e3ghFg8hEmEPHL,Leila Lopez,Business Development Representative,BDR,Sales,True,2024-07-02,0,0,0,0,,,570,True
00QMuXReJSDZn8r8IS,Andre,Johnson,Summit Partners,andre.johnson.1099@lead.example,+1-555-978-8440,Open,Outbound,005lwhmSG1MSOXLTAt,2023-02-26,,,,Gabriel Wong,Sales Development Representative,SDR,Sales,True,2023-03-28,6,4,2,2,2025-05-01,2025-05-07,1039,False
00QdmfoF8RZcnoyJ01,Jihoon,Singh,Oakridge Health,jihoon.singh.1100@lead.example,+1-555-676-2771,Qualified,Web,005GBFWjFmmyU3YASa,2022-03-09,001CjeZwrgydGiOkkF,003bJXclAIx19p3nvx,006awGYMkEeKGdBpDb,Maya Lopez,Business Development Representative,BDR,Sales,True,2024-01-21,5,4,1,1,2025-02-14,2025-02-18,1393,True
00QnNFL61LsICY3fiH,Amina,Chen,Lighthouse Consulting,amina.chen.1101@lead.example,+1-555-495-4916,Nurturing,Trade Show,005uJa3pJEeyQVnsZp,2022-12-12,,,,Liam Abebe,Business Development Representative,BDR,Sales,True,2025-10-12,3,3,0,1,2025-12-19,2026-01-11,1115,False
00QArEKt6zgWkYfslF,Malik,Gonzalez,Northstar Group,malik.gonzalez.1102@lead.example,+1-555-307-4190,Open,Event,0053WZIwXgjGUPdHRc,2025-03-26,001uRCycXaCJPx3HDu,003QeXnTvZg6Sji4VV,006nvWxZEBRJQZpqQe,Jada Wong,Sales Development Representative,SDR,Sales,True,2024-11-03,1,1,0,0,2022-05-01,2022-05-04,280,True
00QYlGj2Y3tBvRDkaM,Noah,Jackson,Ironwood Health,noah.jackson.1103@lead.example,+1-555-764-7098,Open,Web,005BLRswT6VWAL3Jkq,2022-07-20,,,,Taylor Hall,Business Development Representative,BDR,Sales,True,2023-12-26,4,2,2,2,2025-11-23,2025-12-23,1260,False
00QDe6yDxIocyYaOMi,Tariq,Sanchez,Stratus Financial,tariq.sanchez.1104@lead.example,+1-555-555-8914,Working,Outbound,005hJPMnhQ0WRyZFX9,2024-04-01,,,,Anika Brown,Business Development Representative,BDR,Sales,True,2023-12-15,5,2,3,2,2025-07-18,2025-08-05,639,False
00QygQ93uKQpY8Pdi2,Haruto,Green,Acme Health,haruto.green.1105@lead.example,+1-555-997-1209,Working,Partner Referral,005ZhFZ3TvVOVxKEgo,2022-03-09,001Sop0NqvJBl8PEs9,003D7F8FGL5y5NRaAO,006xb6NbXJG4M89g4Z,Keisha Singh,Sales Development Representative,SDR,Sales,True,2025-08-04,6,4,2,2,2025-04-15,2025-05-14,1393,True
00QzXblVgfYSn7WnQM,DeShawn,Edwards,Ironwood Manufacturing,deshawn.edwards.1106@lead.example,+1-555-693-3660,Qualified,Web,005OHuMUHvi8wsLMNv,2023-07-28,,,,Imani Gupta,Sales Development Representative,SDR,Sales,True,2023-07-08,2,2,0,0,2023-10-06,2023-10-27,887,False
00QlKzn3UX0QLBOE7v,Priya,Gupta,Evergreen Partners,priya.gupta.1107@lead.example,+1-555-479-3194,Open,Web,005M1BnJPIeqHk8Nds,2025-07-03,,,,Adriana Green,Sales Development Representative,SDR,Sales,True,2024-10-17,2,2,0,0,2026-01-25,2026-01-28,181,False
00Q1xFyTuKq6UALcV3,Akira,Thomas,Cobalt Energy,akira.thomas.1108@lead.example,+1-555-704-4688,Open,Web,005xi0Xi0wCwuciNbG,2024-07-09,001iIg4r8YAz3do637,003Gcqe31h9Vn39vpF,006GFOsf9qvmVglrch,Bao Hall,Sales Development Representative,SDR,Sales,True,2022-02-07,5,1,4,3,2025-06-09,2025-06-25,540,True
00QJumymSbTdXtb5ue,Haruto,Thomas,Lighthouse Energy,haruto.thomas.1109@lead.example,+1-555-139-2324,Nurturing,Event,005CyM4CU7TgZ0ieQC,2023-10-15,00198D2toae3SEZ7fH,003xAnONtVUylJLDCh,006W9w8H3lmgOxOose,Haruto Edwards,Business Development Representative,BDR,Sales,True,2022-01-03,3,3,0,1,2025-01-11,2025-01-13,808,True
00QCsD2yYQhxabDvMT,Casey,Edwards,Acme Software,casey.edwards.1110@lead.example,+1-555-428-6093,Working,Web,005GBFWjFmmyU3YASa,2023-08-18,,,,Maya Lopez,Business Development Representative,BDR,Sales,True,2024-01-21,3,1,2,0,2023-06-25,2023-07-06,866,False
00QNs3yfaAADqqa1mS,Priya,Lee,Northstar Labs,priya.lee.1111@lead.example,+1-555-232-4016,Open,Event,005FmC4bvUmQBFO9r1,2025-09-04,001nNddxHKXiLiQhxj,0034CZ1lgPYAibOZDE,006Y3iDUvy7qs0WtfO,Malik Miller,Business Development Representative,BDR,Sales,True,2021-05-28,4,3,1,1,2025-12-11,2025-12-15,118,True
00QYJEmz2EUe3qQoYY,Tariq,Sanchez,Redwood Services,tariq.sanchez.1112@lead.example,+1-555-656-7099,Open,Inbound,005oTuswObpFtGANeE,2022-01-08,001gRzDoQ4Y40B8j8R,003eVY1rURZa2UrCme,0068Wd7VflPDIykxDQ,Alex Lewis,Sales Development Representative,SDR,Sales,True,2025-06-27,3,1,2,2,2023-03-16,2023-03-22,1453,True
00QGBJ4y07jy6py5IZ,Aaliyah,Abebe,Evergreen Consulting,aaliyah.abebe.1113@lead.example,+1-555-124-5539,Working,Partner Referral,005HAD1xOIM0ZXro8p,2024-12-24,,,,Anika Clark,Sales Development Representative,SDR,Sales,True,2025-10-04,3,0,3,1,2024-06-28,2024-07-02,372,False
00QnUv0YiggW1jpZNR,Yara,Baker,Northstar Manufacturing,yara.baker.1114@lead.example,+1-555-655-1128,Working,Inbound,005ZgXPYFXOBU7G1tp,2025-07-19,,,,Kavya Anderson,Business Development Representative,BDR,Sales,True,2024-05-08,2,2,0,1,2025-12-11,2025-12-23,165,False
00Q31qReKgSvSYA1uj,Diego,Hernandez,Harbor Manufacturing,diego.hernandez.1115@lead.example,+1-555-605-4970,Nurturing,Web,005noBf4oiSp9TePzz,2024-09-30,,,,Noah Lopez,Account Executive,AE,Sales,True,2022-05-23,4,2,2,1,2025-10-04,2025-10-16,457,False
00QZ3UqEVgKuM3i3dt,Diego,Walker,Evergreen Labs,diego.walker.1116@lead.example,+1-555-929-5031,Nurturing,Event,005Rxy2aV7ygR0ASuT,2025-03-05,001cgWeMBIt7tNqvl0,,,Camila Baker,Business Development Representative,BDR,Sales,True,2021-07-14,7,3,4,2,2025-07-03,2025-07-13,301,True
00QFUDUBI0q4Ow9l70,Riley,Wright,Ironwood Logistics,riley.wright.1117@lead.example,+1-555-388-8449,Open,Event,005Zig763saiCy9Xs5,2023-02-07,001Zf1bF9TZwsHGdxd,003nKbG50UgP0f96kb,006ztA99rF0VQsIJZq,Lucia Singh,Business Development Representative,BDR,Sales,True,2021-09-04,3,2,1,0,2025-08-03,2025-08-09,1058,True
00Q7DymMYR2wlj5Pwi,Diego,Davis,Stratus Manufacturing,diego.davis.1118@lead.example,+1-555-483-7132,Qualified,Web,005CS61es1IwtecnA5,2023-10-08,001iuyMx75kMbrZraY,003kYDZpU47h6LP4yo,006eZzm4rmaa36qZjq,Carmen Clark,Sales Development Representative,SDR,Sales,True,2025-10-14,2,0,2,1,2022-09-19,2022-09-27,815,True
00QPfgzTu9DPzFIIxS,Priya,Chen,Summit Retail,priya.chen.1119@lead.example,+1-555-385-9939,Qualified,Web,005M1BnJPIeqHk8Nds,2025-09-30,,,,Adriana Green,Sales Development Representative,SDR,Sales,True,2024-10-17,2,1,1,0,2024-12-01,2024-12-04,92,False
00QDVcUyEHXEPmBuyx,Sofia,Lee,Cobalt Manufacturing,sofia.lee.1120@lead.example,+1-555-822-4147,Qualified,Event,005scUETCztHB2VpGr,2025-01-20,001N44fCzev1TmU1i8,003JI6r7KPNDBYuXiT,006FWnoxZOOkIDmqYe,Leila Wong,Sales Development Representative,SDR,Sales,True,2021-09-29,3,1,2,1,2025-07-27,2025-08-02,345,True
00Q2xHZMfGZQcP2Y8r,Imani,Martinez,Northstar Manufacturing,imani.martinez.1121@lead.example,+1-555-597-3093,Qualified,Inbound,005scUETCztHB2VpGr,2023-09-11,001sLplI31ehCnlJ6h,,,Leila Wong,Sales Development Representative,SDR,Sales,True,2021-09-29,2,0,2,0,2024-04-19,2024-04-25,842,True
00QlAhgvaGCneAVSCN,Leila,Khan,Nimbus Manufacturing,leila.khan.1122@lead.example,+1-555-933-2396,Nurturing,Outbound,005zWOoMnQrwuxqr1I,2025-01-09,,,,Elias Smith,Sales Development Representative,SDR,Sales,True,2022-09-16,3,1,2,0,2025-08-30,2025-09-03,356,False
00QOkFHhpePIYbppoq,Miguel,Hall,Nimbus Consulting,miguel.hall.1123@lead.example,+1-555-179-7830,Open,Inbound,005hJPMnhQ0WRyZFX9,2022-01-22,,,,Anika Brown,Business Development Representative,BDR,Sales,True,2023-12-15,4,1,3,1,2024-08-17,2024-09-11,1439,False
00QTaMNjhaFJrNTvE4,DeShawn,Khan,BlueSky Systems,deshawn.khan.1124@lead.example,+1-555-103-7418,Working,Trade Show,005n3YnrPf6lJOdoQd,2025-04-23,,,,Daniel Banerjee,Account Executive,AE,Sales,True,2024-10-19,5,2,3,3,2025-07-25,2025-08-10,252,False
00QGJyRe4qJMalS7s5,Taylor,Jackson,Summit Foods,taylor.jackson.1125@lead.example,+1-555-453-5242,Working,Outbound,005O8TxStNstfUeWj7,2025-08-14,001KdsIFVWCwMlobsg,003hXhXNnfZmBmPKkl,006t9QkCQx5GNSupuU,Nia Ibrahim,Business Development Representative,BDR,Sales,True,2021-10-09,2,2,0,0,2024-08-05,2024-08-22,139,True
00QZ0fCzWOiF5AhlYR,Miguel,Nguyen,Acme Consulting,miguel.nguyen.1126@lead.example,+1-555-743-3699,Working,Web,005Pa6uUR0EkXHgr5D,2023-12-22,,,,Elias Jackson,Account Executive,AE,Sales,True,2025-03-23,8,4,4,1,2025-12-01,2025-12-07,740,False
